,_id,bambini,pattinatori,descrizione,ultimo_aggiornam,link_imm_percorso
72,1909, Si, No,"
Si potrà partire dal centro dellabitato di Pagliare del Tronto e per mezzo di una pista attrezzata ed illuminata arrivare fino alloasi, per proseguire poi fin verso la frazione di Villa San Pio.

Da li si potrà riprendere la pista esistente lungo largine del fiume Tronto che dopo circa 4 chilometri arriva fino al fosso Morrice per poi proseguire sulla pista nel territorio di Colli del Tronto.

Lungo la pista si potranno trovare fontane di acqua potabile utili soprattutto nella stagione calda e punti di sosta ed aree pic-nic oltre che un attrezzato percorso vita.

Per chi vorrà utilizzare la propria bicicletta, sono a disposizione ampi parcheggi a ridosso delluscita dellAscoli  Mare a pochi chilometri dellautostrada A14 uscita San Benedetto del Tronto.

"," 8 gennaio 13

",https://www.piste-ciclabili.com/print/1909-pagliare_del_tronto_di_spinetoli:_oasi_la_valle
73,1045, Si, Non votato,"
Il Parco fluviale del Vezzola-Tordino è una pista che cinge il centro storico di Teramo.

Un ulteriore tratto di pista ciclabile, a monte della città di Teramo, chiude l'anello. Ma è consigliabile asolo per il trekking a piedi a causa delle pendenze e di alcune scalinate.

"," 4 gennaio 13

",https://www.piste-ciclabili.com/print/1045-parco_fluviale_del_vezzola_tordino
74,430, Si, Non votato,"
Pista ciclabile cittadina.

"," 5 febbraio 18

",https://www.piste-ciclabili.com/print/430-pescara_-_ciclabile_di_via_g._d%27annunzio
75,2506, Non votato, No,"
Tratto su strada di raccordo tra ciclabili già esistenti, per dare continuità alla Ciclovia Adriatica (bicitalia n.6).

"," 22 agosto 10

",https://www.piste-ciclabili.com/print/2506-pescara_sud_-_francavilla
76,435, Non votato, Non votato,"
Pista ciclabile per spostarsi all'interno del parcheggio della stazione.

","e 08

",https://www.piste-ciclabili.com/print/435-pescara:_ciclabile_all%27interno_dell%27ex_area_di_risulta
77,431, Si, Si,"
Ciclabile pescarese che parte da via Venezia e finisce in viale Leopoldo Muzii

","e 08

",https://www.piste-ciclabili.com/print/431-pescara:_ciclabile_centrale
78,1759, No, Si,"
Ciclabiel in sede propria, dalla Marina fino al confine con Francavilla e la provincia di Chieti.

"," 14 ottobre 09

",https://www.piste-ciclabili.com/print/1759-pescara:_ciclabile_litoranea_pescara_sud
79,432, Si, Si,"
Ciclabile che costeggia il fiume Pescara

","e 08

",https://www.piste-ciclabili.com/print/432-pescara:_ciclabile_lungo_fiume_nord
80,434, Si, No,"
Ciclabile che passa sotto il cavalcavia dell'Asse Attrezzato.

","e 08

",https://www.piste-ciclabili.com/print/434-pescara:_ciclabile_lungo_fiume_sud
81,433, Si, No,"
Ciclabile che costeggia il fiume Pescara vicino al porto.

","e 08

",https://www.piste-ciclabili.com/print/433-pescara:_ciclabile_porto_nord
82,1757, No, Non votato,"
Ponte ciclopedonale sul fiume Pescara, che collega a monte la ciclabile lungofiume su entrambe le sponde.

"," 14 ottobre 09

",https://www.piste-ciclabili.com/print/1757-pescara:_ponte_ciclopedonale_lungofiume
83,1695, Si, Non votato,"
Splendido Ponte-monumento alla foce del porto canale sul Pescara, con pilone e percorsi separati pedonale e ciclabile entrambi sostenuti da stralli.

Notevole l'altezza raggiunta sul fiume per consentire il passaggio delle imbarcazioni.


"," 5 febbraio 18

",https://www.piste-ciclabili.com/print/1695-pescara:_ponte_del_mare
84,1693, No, Non votato,"
Bellisismo manufatto: un ponte ferroviario in ferro dismesso a fine anni '80 con la realizzazione del nuovo ponte a doppio binario.
Recentemente è stato restauruatro e riconvertito come ponte ciclo-pedonale, utilissimo nella rete ciclopedonale urbana d Pescara.

"," 1 settembre 09

",https://www.piste-ciclabili.com/print/1693-pescara:_ponte_di_ferro
85,1758, Si, No,"
Collegamento in parte discontinuo tra la stazione di Pescara Centrale e il Ponte di Ferro che attraversa il fiume Pescara.

"," 14 ottobre 09

",https://www.piste-ciclabili.com/print/1758-pescara:_stazione_centrale_-_ponte_di_ferro
86,6176, Non votato, Non votato,"
La pista è breve e, come spesso accade, ci sono alcuni attraversamenti pedonali a cui bisogna stare attenti. La cosa positivia è che passa proprio davanti all'ingresso del parco ""Ex Caserma di Cocco"".

","e 18

",https://www.piste-ciclabili.com/print/6176-pescara:_via_g._d%27annunzio
87,1047, Si, No,"
Cavalcavia ciclpedonale sulla trafifcata statale 16, con rampa elicoidale sul lato est e arrivo in quota su parco pubbkico in lieve collina ad ovest.

"," 5 dicembre 08

",https://www.piste-ciclabili.com/print/1047-pineto:_cavalcavia_sulla_ss16
88,3052, Si, Si,"
E' una pista ciclopedonale completamente asfaltata costruita su un tracciato ex-ferroviario.

Ai punti estremi del percorso sono situate delle aree ristoro con parcheggi riservati alle bici.

La lunghezza del percorso è di 3,280 km e la lunghezza parziale del percorso è segnalata ogni mille chilometri con segnaletica sul fondo.

Percorso adatto anche ai bambini e a chi volesse smeplicemente fare una corsetta.

"," 12 giugno 11

",https://www.piste-ciclabili.com/print/3052-pista_ciclabile_san_luca_-_piazzano
89,3179, Si, No,"
Nei pressi del rifugio Pomilio, la strada che porta alla vetta del Blockaus (2142 metri slm) viene interdetta alle auto. Si crea così un sentiero ciclopedonale in grado di arrivare fino alla vetta.

Dopo un primo tratto asfaltato, il fondo diventa terroso, ma facilmente percorribile.

Da segnalare lo splendido panorama che fa da contesto durante tutto il percorso. Lungo l'itinerario è facilissimo avvistare gli stambecchi e i caprioli, raro ma possibile è avvistare il lupo.

Vivamente consigliato l'uso di Mountain-bike, o city-bike con copertoni medio larghi.

"," 11 agosto 11

",https://www.piste-ciclabili.com/print/3179-pomilio_-_blockaus
90,2353, Non votato, Non votato,"
Percorso per bici da strada da Ascoli al mare

"," 7 giugno 10

",https://www.piste-ciclabili.com/print/2353-porto_d%27ascoli_-_ascoli_piceno
91,459, Si, Si,"
Lunga ben 11km, la pista ciclopedonale che collega Pescara e Montesilvano è una tra le migliori in Abruzzo.

Costeggia il mare, è interamente rettilinea e si distacca dal marciapiede a partire da Montesilvano verso i Grandi Alberghi diventando una pista ciclabile.

E' in realizzazione un ponte per collegare la riviera Nord (segnata in questa cartina) a quella Sud, estendendo la pista fino al comune di Francavilla

"," 5 febbraio 18

",https://www.piste-ciclabili.com/print/459-riviera_nord_montesilvano_-_pescara
92,3351, Si, No,"
Pista ciclabile Rivisondoli - Roccaraso

"," 22 settembre 11

",https://www.piste-ciclabili.com/print/3351-rivisondoli_-_roccaraso_(aq)
93,3943, Si, No,"
Purtroppo dal punto sulla SP56, all'inizio non c'è traccia su google map.

E'un percorso ad anello alla pista ciclabile da roccaraso a rivisondoli hanno creato un tratto di ritorno più vicino alla SS17.

La partenza da A è vicino al palaghiccio e il punto H è vicino al cimitero di Rivisondoli

"," 20 agosto 12

",https://www.piste-ciclabili.com/print/3943-roccaraso_-_rivisondoli_(anello)
94,1735, Non votato, No,"
Percorso nella zona della foce del fiume Vomano, che costeggia anche la darsena con porticciolo turistico e peschereccio.

Collega l'estremo del lungomare con la statale adriatica.

"," 21 giugno 10

",https://www.piste-ciclabili.com/print/1735-roseto_degli_abruzzi_-__foce_del_vomano
95,1709, Non votato, Si,"
Itinerario consigliato per chi deve pedalare tra Roseto degli Abruzzi e Scerne di Pineto. Il percorso necessita di miglioramento e messa in sicurezza.

"," 9 giugno 10

",https://www.piste-ciclabili.com/print/1709-roseto_degli_abruzzi_-_scerne_di_pineto
96,539, Si, Si,"
La pista ciclabile fiancheggia il tratto centrale del lungomare di Roseto, è a doppio senso di marcia, e sono presenti diversi attraversamenti pedonali

"," 22 maggio 08

",https://www.piste-ciclabili.com/print/539-roseto_degli_abruzzi:_lungomare
97,2776, Si, Si,"
Interna ad un parco pubblico, illuminata

"," 22 gennaio 11

",https://www.piste-ciclabili.com/print/2776-roseto_degli_abruzzi:_via_campo_patrizi
98,2777, Si, Si,"
Percorso interamente illuminato

"," 22 gennaio 11

",https://www.piste-ciclabili.com/print/2777-roseto_degli_abruzzi:_via_fonte_dell%27olmo
99,1126, Si, No,"
Ciclopedonale in sede propria su banchina, separata dalla strada da aiuola.

"," 9 gennaio 09

",https://www.piste-ciclabili.com/print/1126-roseto_nord
100,2494, Non votato, No,"
Lungomare senza pista ciclabile, ma con traffico rallentato. Il tratto fa da raccordo tra due ciclabili e assicura la continuità della Ciclovia Adriatica (Bicitalia n.6) consentendo di evitare la pericolosa e trafficata statale 16.

"," 19 agosto 10

",https://www.piste-ciclabili.com/print/2494-roseto:_lungomare_nord
101,2493, Non votato, Si,"
Tratto senza ciclabile, ma sicuro, della Ciclovia Adriatica (Bicitalia 6).

"," 19 agosto 10

",https://www.piste-ciclabili.com/print/2493-roseto:_lungomare_sud
102,4196, No, No,"
Percorso collinare nell'entroterra giuliese con passaggio sul lungomare

"," 18 febbraio 13

",https://www.piste-ciclabili.com/print/4196-salinello_tordino:_collina_e_spiaggia
103,2610, Non votato, Si,"
Itinerario di circa km 35 di salita, ma anche 35 km di discesa, ai piedi del massiccio del Gran Sasso. La strada sale sempre con una pendenza che non da fastidio, sempre regolare, dandoti la possibilità di guardarti intorno ed ammirare il panorama superbo. Dopo essere transitati per Assergi (per i pigri o per gli accompagnatori si sale sopra con la Funivia), si arriva al bivio per Monte Cristo (punto D), dove si scia (o si sciava, con due seggiove). La salita continua dolcemente (aiutata anche da numerosi km da fare), sino ad arrivare all'ultimo bivio. Si lascia la strada principale, prendendo a sx la strada che ci porterà dritto a Campo Imperatore. Qui ci possiamo scordare la dolcezza della salita precedente. La strada, senza curve, si impenna all'improvviso e con il 39/26 si sale faticando a non più di 6 kmh, alcuni, forse, metteranno il piede a terra, sono pochi km è facile, comunque resistere alla tentazione di tornare indietro. Attenzione alle mucche, che pascolano tranquillamente anche sulla strada. Finalmente arriviamo al pianoro dove terminano le piste da sci che scendono dalla cima e finalmente iniziano i tornanti finali che portano all'arrivo della funivia. Tornanti che ti danno sollievo ed anche se si sale di parecchi metri, ti scordi la fatica dello ""strappone"" appena lasciato. In alcuni casi si può arrivare su immersi nelle nuvole. La successiva discesa, come si può immaginare è di un divertimento unico, 35 km di discesa continua e non tanto pericolosa. Percorso per allenati, senza possibilità di rifornirsi di acqua, con la necessità di coprirsi ben bene al ritorno.

"," 27 settembre 10

",https://www.piste-ciclabili.com/print/2610-salita_a_campo_imperatore
104,1933, Non votato, Si,"
Ciclabile a San Benedetto dei Marsi, segnata solo da segnaletica verticale e striscia gialla

"," 12 dicembre 09

",https://www.piste-ciclabili.com/print/1933-san_benedetto_dei_marsi:_ciclabile_armando_diaz
105,1911, Non votato, No,"
Era un'ottima iniziativa, ma la pista è (era) segnata con una sola striscia gialla di 20 cm di larghezza a delineare il territorio della pista ciclabile.

Ora si sarà cancellata col tempo: rimangono i cartelli stradali a segnare con amarezza una pista ciclabile che di fatto non esiste più.

"," 6 dicembre 09

",https://www.piste-ciclabili.com/print/1911-san_benedetto_dei_marsi:_ciclostrada_di_via_ipoliti
106,1922, Non votato, Si,"
La segnalazione c'è, ma si vede come sempre solo una sola striscia gialla lungo la strada.

"," 7 dicembre 09

",https://www.piste-ciclabili.com/print/1922-san_benedetto_dei_marsi:_strada_con_segnalazione_di_ciclabile
107,2307, No, Si,"
Salita nel Parco nazionale del Gran Sasso e Monti della Laga, al confine tra Marche ed Abruzzo.

Questa è una delle strade per arrivare nella località sciistica di San Giacomo, arrivo di tappa di alcune gare ciclistiche tra cui la 13° del Giro d'Italia 1992.

"," 20 giugno 10

","https://www.piste-ciclabili.com/print/2307-san_giacomo,_scalata"
108,2581, No, Si,"
Ciclabile in sede propria, che scende dal paese verso valle.
Presto sarà collegata alla realizzanda ciclabile costiera (Ciclovia Adriatica).

"," 14 settembre 10

",https://www.piste-ciclabili.com/print/2581-san_salvo:_via_pertini
109,1050, No, Si,"
È il lotto più a monte, lungo 2 km, di una serie di tre lotti.

Collega la frazione di Villa Mattoni (Sant'Egidio alla Vibrata) con il capoluogo comunale di Sant'Egidio alla Vibrata.

Il percorso è asfaltato e in sede propria.

"," 6 gennaio 13

",https://www.piste-ciclabili.com/print/1050-sant%27egidio_alla_vibrata
110,1724, Non votato, Non votato,"
Strada asfaltata, pianeggiante, solo 1 km è brecciata in un tratto da Villa Marchetti a Garrufo.

"," 10 ottobre 09

",https://www.piste-ciclabili.com/print/1724-sant%27egidio_alla_vibrata_-_garrufo_di_sant%27omero
111,4131, No, Si,"
Percorso ciclopedonale, quasi sempre in sede propria, nella frazione di Paolantonio (Sant'Egidio alla Vibrata)

"," 4 gennaio 13

",https://www.piste-ciclabili.com/print/4131-sant%27egidio_alla_vibrata:_ciclabile_di_paolantonio
112,4130, Si, Si,"
Ciclabile sul lungofiume del Vibrata in località Sant'Egidio

"," 4 gennaio 13

",https://www.piste-ciclabili.com/print/4130-sant%27egidio_alla_vibrata:_ciclabile_fluviale
113,3097, No, No,"
Giro intorno a Sant'Omero

"," 27 giugno 11

",https://www.piste-ciclabili.com/print/3097-sant%27omero_-_garrufo_-_barracche_(anello)
114,1734, No, No,"
Il percorso, sterrato e con lievi pendenze, è il più dolce e panoramico possibile tra il fondovalle Salinello e il fondovalle Vibrata.

Costeggia le caratteristiche ""pinciaie"" (o ""pinciare"") le case di terra e paglia...

"," 11 settembre 10

",https://www.piste-ciclabili.com/print/1734-sant%27omero:_via_delle_pinciaie
115,392, Si, Non votato,"
Pista Ciclabile Panoramica di Scoppito

"," 14 febbraio 08

",https://www.piste-ciclabili.com/print/392-scoppito:_ciclabile_panoramica
116,2508, Non votato, Si,"
Tratto su strade normali e su marciapiedi ciclopedonali della Ciclovia Adriatica (Bicitalia n.6). Solo un breve tratto sulla Statale Adriatica, il resto su strade urbane relativamente sicure.

"," 24 agosto 10

",https://www.piste-ciclabili.com/print/2508-silvi_-_montesilvano_nord
117,2504, Non votato, No,"
Tratto selvaggio della Ciclovia Adriativa (Bicitalia n.6) in parte su strada bianca, in parte sulla spiaggia dannunziana, una delle poche ancora selvagge. Adatto a citybike e ottimo per mountain bike.

"," 24 agosto 10

",https://www.piste-ciclabili.com/print/2504-stazione_di_tollo_-_lido_riccio_di_ortona
118,99, No, No,"
Percorso suggestivo (su strada) nel cuore del Parco nazionale Gran Sasso e Monti della Laga.

L'itinerario scavalca gli Appennini al Passo delle Capannelle, a quota 1300 m slm.

"," 14 giugno 11

",https://www.piste-ciclabili.com/print/99-strada_maestra_del_parco_gran_sasso_-_monti_della_laga
119,1469, Non votato, Si,"
Giro del paese partendo dal Centro storico, seguendo il fiume per poi visitare l Santuario

"," 26 giugno 11

",https://www.piste-ciclabili.com/print/1469-tagliacozzo
120,2758, No, No,"
Percorso adatto per essere percorso a cavallo e in mountain bike.

L'itinerario è all'interno della Riserva naturale dei calanchi di Atri gestita dal WWF.

","e 11

",https://www.piste-ciclabili.com/print/2758-teramo:_ciclo-ippovia_dei_calanchi_di_atri
121,1788, No, Non votato,"
Ciclopedonale costiera di collegamento tra i comuni di Pineto e Silvi.

E' parte del Corridoio Verde Adriatico.

"," 20 ottobre 09

",https://www.piste-ciclabili.com/print/1788-torre_di_cerrano_-_silvi_nord
122,2337, Non votato, No,"
Via panoramica, settecolli Terrabianca

"," 4 giugno 10

",https://www.piste-ciclabili.com/print/2337-tortoreto_-_terrabianca
