,_id,bambini,pattinatori,descrizione,ultimo_aggiornam,link_imm_percorso
93,3551, No, No,"
E' un percorso fantastico in quanto mette insieme un pò di tutto: montagna, lago, e pianura. Sia all'inizio che alla fine sono presenti delle comodissime stazioni ferroviarie (Chiasso e Varese).

Il percorso parte dalla stazione ferroviaria di Chiasso in Svizzera e segue fino a Agno la ciclabile svizzera nazionale n3. Da Agno a Ponte Tresa è presente comunque la ciclabile ma cambia denominazione (non è più la n3). Spesso la ciclabile è solo una corsia dedicata su una comune strada per macchine, ma dato lo scarsissimo traffico è bellissima (provata il sabato ora di pranzo e vi assicuro che non girava nessuno :-). Questa parte è molto bella oltre che per lo stupendo lago, anche per tutti i vari paesini svizzeri molto particolari che si attraversano.

Una volta a Ponte Tresa, passata la dogana e rientrati nuovamente in patria si continua il percorso sulla ciclabile (asfaltata) della Val Ganna. Il percorso è caratteristico, perchè oltre al bellissimo sfondo naturalistico, si percorre il tracciato della dismessa tranvia che ha collegato dall'inizio del novecento al 1955 Varese con Ponte Tresa.

Una volta terminata la ciclabile della Val Ganna ci si dirige su strada provinciale a Varese dove si avrà la possibilità di rientrare in treno. Questi ultimi 16 km su strada sono sicuramente i più pericolosi ed occorre fare un pò di attenzione, ma sono assolutamente fattibili per chi ha un minimo d'esperienza su strada.

Ritengo questo percorso veramente bello in quanto è estremamente variegato. Vi assicuro che vi sarà impossibile annoiarvi!

FONTI
http://www.piste-ciclabili.com/itinerari/3340-lago-di-lugano-parte-sud-anello
http://www.piste-ciclabili.com/itinerari/700-ciclopedonale-della-val-ganna
http://www.gpsvarese.it/cartina_dettaglio.asp?tipo=Piste%20ciclabili&ID=11

"," 12 dicembre 11

",https://www.piste-ciclabili.com/print/3551-chiasso_-_lago_di_lugano_-_val_ganna_-_varese
94,3845, Si, No,"
Il parco Ticinello, un angolo di campagna in città!

"," 13 gennaio 18

",https://www.piste-ciclabili.com/print/3845-chiesa_rossa:_parco_ticinello
95,3380, No, No,"
Escursione alle chiese romaniche degli Almenno + visita al borgo romano/medioevale di Clanezzo

"," 8 settembre 11

",https://www.piste-ciclabili.com/print/3380-chiese_romaniche_degli_almenno_-_borgo_romano/medioevale_di_clanezzo
96,5496, No, No,"
Bel percorso strada poco frequentata da macchine e giunti a San Colombano vi aspetta una bella salita

"," 12 maggio 15

",https://www.piste-ciclabili.com/print/5496-chieve_san_colombano
97,2447, Non votato, Non votato,"
Ampia e sicura pista asfaltata che collega i due abitati. Attraversando il centro abitato di Terno d'isola ci si può raccordare alla pista denominata ""Sotto il monte - Terno d'isola.

"," 15 luglio 10

",https://www.piste-ciclabili.com/print/2447-chignolo_d%27isola_-_terno_d%27isola
98,2448, Non votato, Non votato,"
Pista ciclopedonale a margine strada, separata da essa grazie a un muretto di 10 cm di altezza.

Collega il centro abitato di Chignolo con la piscina che si trova nell'area del villaggio hare krishna.

"," 16 luglio 10

",https://www.piste-ciclabili.com/print/2448-chignolo_d%27isola:_via_valochere_-_villaggio_hare_krishna
99,2287, Non votato, Non votato,"
Tratto misto che collega la ciclabile est bollate con la ciclabile Bollate Serenella

"," 21 maggio 10

",https://www.piste-ciclabili.com/print/2287-ciclabile_bollate_-_bollate_nord
100,510, Si, No,"
Pista ciclabile all'interno del comune di Castel Goffredo.

Costeggia la strada provinciale; prestare attenzione alle auto che si immettono nelle vie traverse.

"," 8 maggio 08

",https://www.piste-ciclabili.com/print/510-ciclabile_castel_goffredo
101,2952, No, No,"
Parte da Cremona zona Migliaro ed arriva fino a Genivolta alle Tombe Morte, un grande anello idrico da dove partono parecchi corsi d'acqua.

Fotografie dell'itinerario

","e 12

",https://www.piste-ciclabili.com/print/2952-ciclabile_del_naviglio_civico
102,987, No, Non votato,"
Sterrato sull`argine del Secchia, dal Po a Sassuolo... da vedere immersi nel verde: Cascine tipiche, chiuse irrigue (chiaviche), laghetti e lagune.

"," 18 giugno 11

",https://www.piste-ciclabili.com/print/987-ciclabile_della_secchia_(mn-mo)
103,1728, Si, Si,"
Percorso tra le colline del Garda: si alternano aree agricole con boschi e ampie vedute del lago.

"," 5 giugno 11

",https://www.piste-ciclabili.com/print/1728-ciclabile_della_valtenesi:_lonato_-_sal%EF%BF%BD
104,826, Non votato, Non votato,"
Ottimo percorso da Pavia a San Genesio

"," 24 settembre 08

",https://www.piste-ciclabili.com/print/826-ciclabile_della_vernavola
105,202, Si, Si,"
Ciclabile che prossimamente sarà ampliata su nuovo ponte pedonale che soprappassa lo scalo ferroviario merci di Milano - Redecesio

"," 18 giugno 11

",https://www.piste-ciclabili.com/print/202-ciclabile_di_segrate
106,1624, No, No,"
Ciclabile Opera - Noverasco - Opera

","e 16

",https://www.piste-ciclabili.com/print/1624-ciclabile_opera_-_noverasco_-_opera
107,632, No, Non votato,"
pressoché pianeggiante, in gran parte nel bosco, si ricongiunge con la salita che porta a Bergamo Alta ""dalle spalle"", molto panoramica ma più impegnativa.

"," 18 luglio 08

",https://www.piste-ciclabili.com/print/632-ciclabile_parco_dei_colli
108,4375, Si, No,"
Ciclabile 2011 che collega Portiolo a San Benedetto Po

","e 13

",https://www.piste-ciclabili.com/print/4375-ciclabile_san_benedetto_po_-_portiolo
109,2195, Si, Non votato,"
Percorso ciclabile promiscuo segnalato e attrezzato, lungo la piana di Chiavenna e della Val Bregaglia.

Percorso misto fino a Prata Camportaccio pianeggiante, poi in salita sempre più acclive fino a Villa di Chiavenna.

Pista ciclo-pedonale in gran parte su asfalto con alcuni tratti promiscui su strade sterrate e carrarecce.

Ciclovia 6 della Valchiavenna

"," 17 ottobre 11

",https://www.piste-ciclabili.com/print/2195-ciclabile_val_chiavenna
110,1756, No, Non votato,"
Pista ciclabile molto bella e con parecchie varianti, soprattutto nella parte della bassa valle.

Lungo il percorso si incontrano le vecchie stazioni del treno.

Fondo misto. Poco segnalata nella zona tra Cene e Colzate, infatti durante l'andata sono passato sulla strada; ho scoperto i passaggi giusti durante il ritorno.

"," 13 ottobre 09

",https://www.piste-ciclabili.com/print/1756-ciclabile_val_seriana
111,5686, No, No,"
Da villa Vittadini si imbocca la ciclabili della Venere, arrivati a Orio Litta si prosegue per Corte S.Andrea, si imbocca l'argine del Po e seguendo la via Francigena si arriva al ponte di Mariotto, si prosegue per Pantigliate e si ritorna a Livraga.

","e 16

",https://www.piste-ciclabili.com/print/5686-ciclabile_venere_e_francigena
112,2395, No, Si,"
Primo troncone per raggiungere Poggio Rusco partendo dal Comune di Villa Poma.

"," 23 giugno 10

",https://www.piste-ciclabili.com/print/2395-ciclabile_villa_poma_-_poggio_rusco
113,959, No, Si,"
Da lodi a lodivecchio, un bel giro facile e caratteristico, da portarci i figli.

"," 31 ottobre 08

",https://www.piste-ciclabili.com/print/959-ciclabile:_lodi_-_lodivecchio
114,1104, Si, Non votato,"
da Bariano (Bg) al fiume Serio, collegamento alla ciclabile e da Bariano a Morengo.

"," 31 dicembre 08

",https://www.piste-ciclabili.com/print/1104-ciclabili_bariano_paese_-_ciclabile_fiume_serio
115,97, Si, Non votato,"
Percorso su asfalto e cemento colorato adatto a tutti, anche a famiglie con bambini essendo per la maggior parte pianeggiante.

Si esce poche volte dalla pista su strade pochissimo trafficate e per pochi metri.

Molto suggestivo e vario in quanto si passa dai prati ai boschi al lago con lo sfondo delle prealpi e delle alpi a fare da contorno.

Il percorso e' molto ben segnalato, così come le fontantelle che non si trovano sulla ciclabile, facilmente avvistabili grazie ad appositi cartelli indicatori.

Il tempo di percorrenza varia a seconda delle soste e della preparazione personale.

Il tragitto e' stato fatto in senso orario perche presenta meno strappetti e perche' consente di arrivare nei luoghi di ristoro (Gavirate e Schiranna) dopo aver percorso almeno meta' del tragitto complessivo.

"," 22 maggio 11

",https://www.piste-ciclabili.com/print/97-ciclopedonale_lago_di_varese
116,740, Si, Si,"
Percorso ciclopedonale che parte dalla stazione di Luino, avvalendosi per poche centinaia di metri di un ampio marciapiede segnalato per l'uso, passando per Germignaga, Mesenzana, il laghetto artificiale dei Salici per la pesca, costeggia in gran parte il torrente Margorabbia, il fondo è in ottimo asfalto-cemento, percorso completamente chiuso al traffico tranne 3/4 attraversamenti con strade secondarie.

Poco o nulla segnalati gli ingressi frazionati sulla strada che collega Luino con Cuveglio.
Attenzione al punto j, il tratto di pontile resta sotto le piante ,in caso di precipitazioni ci mette piu tempo ad asciugare rispetto al resto del tracciato, facile scivolare.

3 punti principali da cui partire con possibilità di parcheggio : centro commerciale a Cuveglio , centro commerciale Germignaga , stazione Luino.

Da Cuveglio a Germignaga 12 km ca. e da Germignaga a staz. Luino 2 km ca.
Nel complesso leggera pendenza favorevole da Cuveglio verso Luino


"," 28 agosto 17

",https://www.piste-ciclabili.com/print/740-ciclopedonale_luino/germignaga_-_mesenzana_-_cuveglio
117,1546, Si, Non votato,"
Ciclopista che percorre le vallate della Bevera nel Parco Lambro, con varie interconnessioni ad altri itinerari ciclabili.

"," 4 gennaio 13

",https://www.piste-ciclabili.com/print/1546-ciclopiste_costa_masnaga
118,5394, Si, No,"
Il segmento della ciclostrada Vento (Venezia-Torino). Nel dettaglio da Oria Litta a Piacenza.

Solo il primo tratto di circa 2 km è su fondo sterrato (ma comunque pedalabile con una qualsiasi city bike) per il resto del percorso fondo perfettamente asfaltato sul terrapieno dell' argine di protezione esondazione.

L' ultima parte Alberelle Case Corvi/Pavia (compreso il ponte sul Po) tutto il tracciato è di recente costruzione e di esclusivo utilizzo di bici/pedoni.

"," 9 marzo 15

",https://www.piste-ciclabili.com/print/5394-ciclostrada_vento_-_orio_litta/piacenza
119,5798, No, No,"
Ciclabile che collega Almè alle Ghiaie di paladina.

"," 23 marzo 16

",https://www.piste-ciclabili.com/print/5798-ciclovia_alm%EF%BF%BD/roggia_meletta/brembo
120,4569, No, No,"
la traccia è indicata per chi, salendo da Bergamo verso Clusone sulla ciclabile della Valle Seriana, intende proseguire verso l'Alta Valle fino a Valbondione.
Percorso misto asfalto sterrato e piccolo tratto su sentiero.

non interamente su sede protetta ma con tratti su strade aperta al traffico
Non indicato ai bambini e ai poco allenati per tratti in forte salita.

"," 8 luglio 13

",https://www.piste-ciclabili.com/print/4569-ciclovia_alta_valle_seriana
121,4181, Si, No,"
Itinerario per quanto possibile su sede protetta o dedicata per scavalcare l'interruzione degli itinerari lungo il fiume serio a sud e nord dei comuni di Seriate, Gorle e Scanzorosciate

"," 7 febbraio 13

",https://www.piste-ciclabili.com/print/4181-ciclovia_della_val_seriana:_ingresso_da_sud_sponda_sinistra
122,226, Si, Si,"
Si tratta di una pista ciclopedonale realizzata sfruttando l'ex percorso della dismessa ferrovia della val brembana, l'inaugurazione ufficiale è del 20/10/2007.

Le gallerie sono tutte illuminate, la pendenza è lieve (penso 3%), in alcuni tratti si deve attraversare la strada percorsa da automobili, ma per il resto il tracciato è protetto e molto piacevole da percorrere sia per il paesaggio che per il fondo.

La ciclovia è anche pedonale, ma non c'è una linea che delimita la zona per i pedoni: per questa ragione occorre prestare attenzione e munirsi di campanello.

Da Zogno a S. Pellegrino vi sono tre brevi tratti sterrati, dopo i quali l'itinerario è completamente asfaltato.

"," 27 agosto 10

",https://www.piste-ciclabili.com/print/226-ciclovia_val_brembana
123,3608, Si, Si,"
Ottima trovata del comune: la strada provinciale 87 da attraversare è molto pericolosa

"," 29 febbraio 12

",https://www.piste-ciclabili.com/print/3608-cingia_de_botti:_sottopasso_sp_87_-_via_giuseppina
124,5003, No, No,"
Partenza da Cinisello Balsamo, in corrispondenza della ciclabile di via Togliatti.

Il percorso segue nel primo tratto l'alzaia del canale Villoresi su una bella ciclabile di recente costruzione, attraversa un breve tratto del Parco di Monza per poi seguire il fiume Lambro fino a Triuggio.

Per raggiungere il Parco delle Groane è necessario attraversare la zona Seregno-Meda-Seveso, unico tratto non protetto in cui ho cercato di seguire strade secondarie e a basso scorrimento. In corrispondenza della stazione di Garbagnate si abbandona il Parco delle Groane per riprendere il canale Villoresi fino al punto di partenza.

Il percorso presenta molti tratti sterrati, per cui è consigliabile una mountain bike. La mia Bianchi da city/trekking si è comunque comportata egregiamente per cui mi sento di consigliarlo a ogni tipologia di bici tranne quelle da corsa.

"," 31 marzo 14

",https://www.piste-ciclabili.com/print/5003-cinisello_-_tour_della_brianza
125,5653, No, No,"
70 km di divertimento attraverso la Brianza fino a Lecco centro.

11 Aprile 2015

"," 14 febbraio 16

",https://www.piste-ciclabili.com/print/5653-cinisello_-_trezzo_sull%27adda_-_lecco
126,5631, Si, No,"
Questo itinerario, che collega Sant'Eusebio (frazione di Cinisello Balsamo) con Nova Milanese, fa parte della rete di percorsi del Parco del Grugnotorto-Villoresi.

Il percorso è per la maggior parte sterrato, tranne nella seconda parte in comune con la ciclabile del Villoresi, che è asfaltato. Non presenta difficoltà o pericoli particolari. Nell'ultimo tratto abbandona la ciclabile per entrare in centro a Nova (zona pedonale).

Da segnalare l'Oasi di Sant'Eusebio, punto di interesse del parco.

"," 24 agosto 15

",https://www.piste-ciclabili.com/print/5631-cinisello_balsamo_(sant%27eusebio)_-_nova_milanese
127,1627, Si, Si,"
Pista ciclabile in parte protetta in parte solo segnalata come corsia ciclabile.

Dal Parco Nord di Bresso a Cinisello Balsamo centro.

In teoria la pista ciclabile termina in prossimità di quella che dovrebbe essere la nuova bicistazione di Cinisello Balsamo, ma che in realtà è solo un abbozzo di progetto.

Al momento la bicistazione è strutturata con solo un piccolo locale che funge da negozio/ufficio e ridottissima rimessa presso la struttura della palestra comunale.

Di nuovi stralli esterni per il parcheggio di bici neanche l'ombra, solo un disordinato parcheggio auto.

"," 24 agosto 09

",https://www.piste-ciclabili.com/print/1627-cinisello_balsamo_-_parco_nord_bresso
128,1616, No, No,"
Percorso ciclabile che unisce il centro di Cinisello Balsamo in corrispondenza di Villa Ghirlanda e la piccola frazione di Taccona di Muggiò

"," 23 agosto 09

",https://www.piste-ciclabili.com/print/1616-cinisello_balsamo_-_parco_villa_ghirlanda_-_taccona_di_muggi%EF%BF%BD
129,1628, No, Si,"
Ciclopedonale a collegamento in direzione parco Nord di Bresso

"," 24 agosto 09

",https://www.piste-ciclabili.com/print/1628-cinisello_balsamo:_via_palmiro_togliatti_-_via_aldo_moro_-_via_bramante
130,3939, No, No,"
Anello all'interno del Parcolo Agricolo Sud

"," 20 agosto 12

",https://www.piste-ciclabili.com/print/3939-cisliano_-_albairate_-__zelo_surrigone_-_gaggiano
131,5070, Si, Si,"
Si parte da Cittiglio e si arriva fino al passo del Cuvignone. La discesa porta poi sul lago Maggiore.

Salita difficile nel primo e ultimo tratto, mentre nel tratto centrale c'è un tratto più facile. Poco traffico e strada molto bella immersa nel verde che segue per un tratto anche un torrente.

"," 12 maggio 14

",https://www.piste-ciclabili.com/print/5070-cittiglio_-_passo_del_cuvignone
132,1397, Si, Non votato,"
Alla fine della ciclabile Pisogne - Breno si arriva al centro di Cividate camuno, quindi si prosegue alla destra del fiume Oglio sino a una galleria: si vede una staccionata in legno, poi per indicazioni si arriva a Capo di ponte (qualche su' e giu').

Se stanchi si puo' fare la vecchia statale passando per il centro di breno poco trafficata.

Possibilita' di ritorno in treno.

"," 20 giugno 11

",https://www.piste-ciclabili.com/print/1397-cividate_camuno_-_capo_di_ponte
133,4137, Si, Si,"
Tratte di pista ciclabile che collegano Clusone a Castione della Presolana per valorizzare sempre di più il territorio Bergamasco.

"," 9 gennaio 13

",https://www.piste-ciclabili.com/print/4137-clusone_-_rovetta
